customerid,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,good_bad_flag,credit score,loan_freq,loan_to_due_ratio,bank_branch_state,bank_branch_country,age,age group
8a858e0256b781d80156d77deb7222b8,1967-10-20,Other,3.3045909,6.503161,Diamond Bank,Self-Employed,Graduate,301992928,7,2017-07-24 09:22:08,2017-07-24 08:22:01,30000.0,34500.0,30,Good,674,6,0.82,Lagos,Nigeria,57,Old-aged Adult
8a858fd45a4260bc015a469e3c74060a,1994-06-18,Savings,4.0071483,6.9559802,UBA,Permanent,Graduate,301959541,2,2017-07-01 23:33:16,2017-07-01 22:32:09,10000.0,13000.0,30,Bad,502,1,0.77,Ogun State,Nigeria,31,Middle-aged Adult
8a8589b953bc23f70153c871f9e25781,1985-10-06,Savings,7.4970383,9.0886107,First Bank,Permanent,Graduate,301992985,6,2017-07-24 09:59:26,2017-07-24 08:59:20,30000.0,34500.0,30,Good,711,5,0.86,Federal Capital Territory,Nigeria,39,Old-aged Adult
8a8589b953bc23f70153c79a4b241b3d,1987-05-05,Other,3.357145,6.4994507,GT Bank,Permanent,Post-Graduate,301993987,17,2017-07-24 18:24:23,2017-07-24 17:24:15,40000.0,44000.0,30,Bad,820,16,0.85,Lagos,Nigeria,38,Old-aged Adult
8a858f035ab947e3015abdb1094c6d45,1991-04-02,Savings,3.4205973,6.4428334,GT Bank,Permanent,Graduate,301992753,7,2017-07-24 07:07:23,2017-07-24 06:07:16,10000.0,10750.0,15,Good,649,6,0.89,Lagos,Nigeria,34,Old-aged Adult
8a858f1f586c8fc801586cc4516e1b5c,1982-12-04,Savings,7.0079132,4.9012676,Skye Bank,Permanent,Graduate,301993882,3,2017-07-24 17:26:30,2017-07-24 16:26:13,10000.0,13000.0,30,Good,585,2,0.77,Rivers,Nigeria,42,Old-aged Adult
8a858fe758dc437a0158eb12515362d4,1986-01-04,Savings,3.9246458,7.4104501,GT Bank,Permanent,Graduate,301988346,5,2017-07-20 21:17:57,2017-07-20 20:17:52,20000.0,24500.0,30,Good,741,4,0.78,Oyo,Nigeria,39,Old-aged Adult
8a858e425d5c1d76015d5fd6a1004453,1980-11-27,Savings,3.410251,6.4491564,GT Bank,Permanent,Graduate,302003687,2,2017-07-30 16:56:35,2017-07-30 15:56:28,10000.0,11500.0,15,Good,667,1,0.87,Lagos,Nigeria,44,Old-aged Adult
8a858f74584a54aa015854d6e7027ac1,1980-03-05,Other,3.3247985,7.1133162,UBA,Permanent,Graduate,301983119,8,2017-07-18 07:15:26,2017-07-18 06:15:19,10000.0,13000.0,30,Good,783,7,0.78,Ogun State,Nigeria,45,Old-aged Adult
8a8589f853f100fb015409cd02170e67,1976-06-16,Savings,7.4904964,9.082846,GT Bank,Permanent,Graduate,301967896,6,2017-07-07 12:26:14,2017-07-07 11:26:02,20000.0,24500.0,30,Good,744,5,0.79,Federal Capital Territory,Nigeria,49,Old-aged Adult
8a858f5d5963fbb701596945e671298c,1988-05-23,Savings,3.3179602,6.5129674,Zenith Bank,Permanent,Graduate,301998600,11,2017-07-27 11:39:20,2017-07-27 10:39:13,40000.0,44000.0,30,Good,680,10,0.87,Lagos,Nigeria,37,Old-aged Adult
8a858fee5863a049015864ec37223d8b,1992-05-15,Savings,5.2288351,7.6530907,Access Bank,Permanent,Graduate,301998742,4,2017-07-27 13:01:33,2017-07-27 12:01:27,10000.0,11500.0,15,Bad,728,3,0.8,Ekiti,Nigeria,33,Old-aged Adult
8a8589b953bc23f70153ccc3fd3519c7,1977-05-31,Savings,4.5234217,7.7579379,GT Bank,Permanent,Graduate,301993240,5,2017-07-24 12:05:59,2017-07-24 11:05:52,10000.0,10750.0,15,Good,731,2,0.82,Osun,Nigeria,48,Old-aged Adult
8a858fcf558237b401558b07734101d6,1990-06-24,Other,3.3535378,6.5194252,Zenith Bank,Self-Employed,Post-Graduate,301995887,10,2017-07-25 20:14:09,2017-07-25 19:14:02,20000.0,21000.0,15,Good,725,9,0.85,Lagos,Nigeria,35,Old-aged Adult
8a858f98560bbe110156217f2b324081,1993-07-16,Other,3.1257478,6.4945495,GT Bank,Student,Graduate,301985800,2,2017-07-19 14:29:39,2017-07-19 13:28:24,10000.0,13000.0,30,Good,630,1,0.77,Lagos,Nigeria,32,Old-aged Adult
8a858f1b5b256bc9015b2f5280ff57dd,1988-11-16,Savings,3.3244938,7.1383391,GT Bank,Permanent,Graduate,301958704,3,2017-07-01 09:12:30,2017-07-01 08:12:24,10000.0,11500.0,15,Good,667,2,0.87,Ogun State,Nigeria,36,Old-aged Adult
8a858f9f5bd99987015be35f3b5730fe,1983-08-01,Savings,3.4067149,6.4488116,GT Bank,Permanent,Graduate,301979105,3,2017-07-15 12:50:55,2017-07-15 11:50:48,10000.0,13000.0,30,Bad,814,2,0.77,Lagos,Nigeria,42,Old-aged Adult
8a858ed55c63db54015c705c10a864c9,1979-01-23,Savings,7.5651808,9.0249811,GT Bank,Permanent,Graduate,301988283,2,2017-07-20 20:36:23,2017-07-20 19:36:15,10000.0,13000.0,30,Bad,814,1,0.77,Federal Capital Territory,Nigeria,46,Old-aged Adult
8a858e595b42b641015b42bed45707ec,1988-06-23,Savings,3.3257981,6.5170413,GT Bank,Permanent,Graduate,301969772,5,2017-07-08 22:57:42,2017-07-08 21:57:31,20000.0,24500.0,30,Good,786,4,0.86,Lagos,Nigeria,37,Old-aged Adult
8a858f0c57d3fe8e0157dcd14f854fb7,1985-11-27,Savings,3.928282,7.3993196,EcoBank,Permanent,Post-Graduate,301998723,3,2017-07-27 12:46:25,2017-07-27 11:46:19,10000.0,13000.0,30,Bad,401,2,0.77,Oyo,Nigeria,39,Old-aged Adult
8a858e36590808e301592ae6ca1a0f3b,1981-01-21,Savings,6.8593911,5.853346,Access Bank,Permanent,Graduate,302000787,8,2017-07-28 15:14:33,2017-07-28 14:14:28,30000.0,34500.0,30,Good,801,7,0.82,Anambra,Nigeria,44,Old-aged Adult
8a85890754145ace015429211b513e16,1977-10-10,Savings,3.9857698,7.4917081,First Bank,Permanent,Graduate,301999343,3,2017-07-27 19:00:41,2017-07-27 18:00:35,10000.0,11500.0,15,Good,612,2,0.82,Oyo,Nigeria,47,Old-aged Adult
8a858eaf570f3a0a01571e1288e00047,1984-06-12,Other,7.4147306,10.5361755,GT Bank,Permanent,Graduate,301959364,8,2017-07-01 20:50:43,2017-07-01 19:50:36,30000.0,39000.0,60,Good,752,7,0.81,Kaduna,Nigeria,41,Old-aged Adult
8a858f505c7e3a50015c81f70ee35ff5,1992-02-11,Savings,3.3667615,7.1561758,GT Bank,Permanent,Graduate,301983420,3,2017-07-18 10:09:26,2017-07-18 09:09:19,10000.0,13000.0,30,Good,585,2,0.77,Ìpínlẹ̀ Ògùn,Nigeria,33,Old-aged Adult
8a858e3c5cac9fcc015cb09fdd925a5a,1992-04-10,Savings,3.2877592,7.1772516,Sterling Bank,Permanent,Graduate,301989470,2,2017-07-21 14:59:25,2017-07-21 13:59:18,10000.0,13000.0,30,Bad,850,1,0.77,Ogun State,Nigeria,33,Old-aged Adult
8a858e51584a1fc70158595f611e49e6,1974-06-23,Savings,3.2179906,6.6949441,Diamond Bank,Permanent,Graduate,301979433,8,2017-07-15 17:16:55,2017-07-15 16:15:49,30000.0,39000.0,60,Good,772,7,0.81,Ogun State,Nigeria,51,Old-aged Adult
8a858e6a5bfd4b54015c0297d9ee75fb,1980-12-02,Savings,4.5822726,7.7397348,EcoBank,Permanent,Graduate,301988073,3,2017-07-20 18:10:30,2017-07-20 17:10:21,10000.0,13000.0,30,Bad,786,2,0.77,Osun,Nigeria,44,Old-aged Adult
8a858e035693e02901569984732a33ea,1984-06-08,Savings,7.917136666666666,5.023743333333333,UBA,Permanent,Graduate,301978913,12,2017-07-15 10:17:42,2017-07-15 09:16:28,40000.0,44000.0,30,Bad,633,11,0.85,Akwa Ibom,Nigeria,41,Old-aged Adult
8a858e105bd92644015be762bf10576f,1991-03-03,Savings,3.2975096,6.6020294,GT Bank,Permanent,Graduate,301971610,3,2017-07-10 14:58:47,2017-07-10 13:58:41,10000.0,13000.0,30,Bad,850,2,0.82,Lagos,Nigeria,34,Old-aged Adult
8a8589045384bd8301539e05b3d35023,1986-03-03,Savings,3.2872317,6.5925733,GT Bank,Self-Employed,Secondary,301996750,11,2017-07-26 11:22:31,2017-07-26 10:22:23,50000.0,52500.0,30,Good,761,10,0.85,Lagos,Nigeria,39,Old-aged Adult
8a858e285aa8cfc1015aa8fd90951f5a,1977-06-29,Current,8.5444755,7.7246986,FCMB,Permanent,Graduate,301998546,4,2017-07-27 11:01:51,2017-07-27 10:01:45,20000.0,24500.0,30,Good,790,3,0.79,Benue,Nigeria,48,Old-aged Adult
8a858ebb5a18039b015a183953ea16cc,1986-08-27,Savings,8.5635927,12.0198893,GT Bank,Permanent,Graduate,301971362,10,2017-07-10 12:40:16,2017-07-10 11:40:10,40000.0,44000.0,30,Good,645,9,0.84,Kano,Nigeria,39,Old-aged Adult
8a858e6f5668e01701567479d1ae3320,1989-01-16,Other,3.3680517,6.5974433,UBA,Permanent,Graduate,301968696,17,2017-07-07 23:28:50,2017-07-07 22:27:37,40000.0,44000.0,30,Good,634,16,0.88,Lagos,Nigeria,36,Old-aged Adult
8a858e2159f3c9030159f4336f1925f4,1980-05-30,Savings,7.0580788,4.841691,First Bank,Permanent,Graduate,301966113,9,2017-07-06 09:53:35,2017-07-06 08:53:30,20000.0,24500.0,30,Bad,695,8,0.86,Rivers,Nigeria,45,Old-aged Adult
8a858e135cb22031015cb7f9700e06f8,1983-10-23,Savings,7.4979879,9.0461632,Zenith Bank,Permanent,Graduate,302001909,3,2017-07-29 09:51:05,2017-07-29 08:50:56,10000.0,12500.0,30,Good,731,2,0.82,Federal Capital Territory,Nigeria,41,Old-aged Adult
8a858f54589736f401589857085e3b5b,1992-01-28,Savings,4.5164514,7.5221913,Access Bank,Student,Graduate,301981912,9,2017-07-17 13:40:41,2017-07-17 12:39:28,40000.0,44000.0,30,Good,754,8,0.83,Osun,Nigeria,33,Old-aged Adult
8a858e475c127bce015c1a358a222097,1988-10-06,Savings,3.6016789,6.4980594,Diamond Bank,Permanent,Graduate,301977239,3,2017-07-14 10:11:47,2017-07-14 09:11:40,10000.0,13000.0,30,Bad,731,2,0.82,Lagos,Nigeria,36,Old-aged Adult
8a858fcb5ca240f7015ca6656e972612,1984-04-04,Savings,3.6227316,6.8418463,GT Bank,Permanent,Graduate,301978768,2,2017-07-15 08:10:57,2017-07-15 07:10:50,10000.0,11500.0,15,Good,795,1,0.77,Ogun State,Nigeria,41,Old-aged Adult
8a858fe45cd62cbf015ce93a8a26355d,1985-12-23,Savings,7.0509117,4.801915,Zenith Bank,Permanent,Graduate,301996498,2,2017-07-26 09:18:34,2017-07-26 08:18:26,10000.0,11500.0,15,Good,832,1,0.77,Rivers,Nigeria,39,Old-aged Adult
8a858e885b68546c015b736088184034,1988-11-21,Savings,6.9648788,4.8313192,GT Bank,Permanent,Graduate,301973050,3,2017-07-11 13:40:48,2017-07-11 12:40:43,10000.0,13000.0,30,Good,786,2,0.77,Rivers,Nigeria,36,Old-aged Adult
8a858f935ca09667015ca0ee3bc63f51,1990-06-11,Savings,3.9860887,7.3867964,Skye Bank,Permanent,Graduate,301977679,2,2017-07-14 13:50:27,2017-07-14 12:50:21,10000.0,13000.0,30,Bad,850,1,0.77,Oyo,Nigeria,35,Old-aged Adult
8a858e495cef1ef1015cf16757660080,1986-04-20,Savings,3.5563633,6.4648617,GT Bank,Permanent,Graduate,301977913,2,2017-07-14 15:54:57,2017-07-14 14:54:50,10000.0,11500.0,15,Good,447,1,0.77,Lagos,Nigeria,39,Old-aged Adult
8a858ea35a5b46ec015a5d1596805e48,1988-11-10,Savings,3.3538481,6.633325,GT Bank,Permanent,Graduate,301967845,6,2017-07-07 11:59:12,2017-07-07 10:59:07,20000.0,22250.0,15,Bad,785,5,0.83,Lagos,Nigeria,36,Old-aged Adult
8a858faf55d95d930155db6ec1274592,1993-11-04,Other,3.387973,6.601713,Diamond Bank,Permanent,Graduate,301968236,12,2017-07-07 16:26:20,2017-07-07 15:26:14,10000.0,11125.0,15,Good,752,11,0.87,Lagos,Nigeria,31,Middle-aged Adult
8a858edf594a45ed01594bd668493b10,1983-10-19,Savings,3.3743517,6.446516,Zenith Bank,Permanent,Graduate,301959902,7,2017-07-02 13:05:57,2017-07-02 12:04:51,30000.0,34500.0,30,Good,600,6,0.88,Lagos,Nigeria,41,Old-aged Adult
8a858fa25c120898015c16abe1cb45f4,1974-03-31,Savings,7.413633,10.4688264,First Bank,Permanent,Graduate,301995617,3,2017-07-25 16:56:15,2017-07-25 15:56:08,10000.0,13000.0,30,Good,722,2,0.77,Kaduna,Nigeria,51,Old-aged Adult
8a858f5e5cf45779015cf47ed8db1872,1991-01-26,Savings,7.3739783,8.9866,GT Bank,Permanent,Graduate,302002546,2,2017-07-29 17:55:51,2017-07-29 16:55:44,10000.0,13000.0,30,Good,814,1,0.77,Federal Capital Territory,Nigeria,34,Old-aged Adult
8a858e335d1dd902015d2c79c1c6425b,1983-04-15,Savings,3.3245374,6.5794988,Zenith Bank,Permanent,Graduate,301995216,2,2017-07-25 12:41:29,2017-07-25 11:41:20,10000.0,11500.0,15,Good,850,1,0.87,Lagos,Nigeria,42,Old-aged Adult
8a858ee75afc09f4015aff3cdad86a6f,1976-11-04,Savings,3.5652896,6.6121588,Keystone Bank,Permanent,Graduate,301965436,4,2017-07-05 19:31:22,2017-07-05 18:31:12,10000.0,13000.0,30,Good,765,3,0.77,Lagos,Nigeria,48,Old-aged Adult
8a858fb15b34a708015b37eeb86e0008,1978-09-08,Savings,3.3677065,6.6025624,Diamond Bank,Permanent,Graduate,301974198,4,2017-07-12 09:11:51,2017-07-12 08:10:40,10000.0,13000.0,30,Bad,765,3,0.77,Lagos,Nigeria,46,Old-aged Adult
8a858fd75ba49873015ba4e0e0881d32,1975-10-04,Savings,3.3936944,6.5927124,UBA,Permanent,Graduate,301987011,4,2017-07-20 08:40:19,2017-07-20 07:40:13,20000.0,24500.0,30,Good,814,3,0.77,Lagos,Nigeria,49,Old-aged Adult
8a858f1f58716185015877272a5b5d18,1987-08-04,Savings,7.4190193,10.5244411,First Bank,Permanent,Graduate,301966298,9,2017-07-06 11:53:05,2017-07-06 10:52:49,20000.0,22000.0,30,Good,742,8,0.81,Kaduna,Nigeria,38,Old-aged Adult
8a858fd85b685607015b75bab2977053,1982-12-28,Savings,3.1986676,6.493532,GT Bank,Permanent,Graduate,301977765,4,2017-07-14 14:28:55,2017-07-14 13:28:50,20000.0,24500.0,30,Good,844,3,0.77,Lagos,Nigeria,42,Old-aged Adult
8a858f8e5d0dc74e015d0de015760ef2,1989-08-15,Savings,3.4667184,6.8265559,GT Bank,Permanent,Graduate,301984957,2,2017-07-19 05:42:48,2017-07-19 04:42:42,10000.0,13000.0,30,Bad,850,1,0.87,Ogun State,Nigeria,36,Old-aged Adult
8a858ed159fabcd30159fb47c7062202,1975-07-09,Savings,3.8780466,7.3399732,GT Bank,Permanent,Graduate,301960846,3,2017-07-03 11:10:58,2017-07-03 10:09:53,10000.0,13000.0,30,Bad,832,2,0.77,Oyo,Nigeria,50,Old-aged Adult
8a858f74584a54aa015862440ad90e4d,1976-03-04,Savings,3.2978675,6.6790043,GT Bank,Permanent,Graduate,301959951,10,2017-07-02 14:01:15,2017-07-02 13:00:08,30000.0,39000.0,60,Good,698,9,0.83,Lagos,Nigeria,49,Old-aged Adult
8a858f955a61ad4e015a669234707a25,1989-01-11,Savings,3.2702838,6.4516328,GT Bank,Permanent,Graduate,301995505,3,2017-07-25 15:47:34,2017-07-25 14:46:26,10000.0,11500.0,15,Good,612,2,0.87,Lagos,Nigeria,36,Old-aged Adult
8a858f25584470aa015852a3fee27b75,1992-04-17,Savings,3.9223503,7.707329,First Bank,Permanent,Graduate,301972722,2,2017-07-11 10:15:36,2017-07-11 09:15:30,10000.0,13000.0,30,Good,722,1,0.77,Oyo,Nigeria,33,Old-aged Adult
8a858ef258d4a48b0158dac227745fc0,1994-04-17,Savings,3.8777733,7.3564133,GT Bank,Permanent,Graduate,301995774,3,2017-07-25 18:39:04,2017-07-25 17:37:53,10000.0,11500.0,15,Good,429,2,0.82,Oyo,Nigeria,31,Middle-aged Adult
8a858f465668e3d60156731df06205ef,1991-08-06,Other,3.9178033,7.3086517,GT Bank,Permanent,Graduate,301994632,10,2017-07-25 06:40:01,2017-07-25 05:39:54,20000.0,24500.0,30,Good,718,9,0.81,Oyo,Nigeria,34,Old-aged Adult
8a858e195b90e512015b99fbb1dc677a,1988-10-10,Savings,8.47611,11.9745783,GT Bank,Permanent,Graduate,301998732,2,2017-07-27 12:51:28,2017-07-27 11:51:21,10000.0,13000.0,30,Good,740,1,0.87,Kano,Nigeria,36,Old-aged Adult
8a858f2c5ca72bae015ca8b479831073,1991-02-21,Savings,7.5330168,6.421722,EcoBank,Permanent,Graduate,301997975,2,2017-07-26 23:22:25,2017-07-26 22:22:18,10000.0,11500.0,15,Good,740,1,0.87,Enugu,Nigeria,34,Old-aged Adult
8a858e345bd96da8015bdf75f0096214,1986-09-26,Savings,3.3224209,6.685203,First Bank,Permanent,Graduate,301998432,2,2017-07-27 09:54:06,2017-07-27 08:53:58,10000.0,13000.0,30,Bad,575,1,0.77,Ogun State,Nigeria,38,Old-aged Adult
8a858fc959cbd1500159cf7081f02d60,1985-02-16,Savings,6.3556025,4.9456819,Access Bank,Permanent,Graduate,301973450,9,2017-07-11 17:24:39,2017-07-11 16:24:34,20000.0,24500.0,30,Good,780,8,0.85,Bayelsa,Nigeria,40,Old-aged Adult
8a858f5f5a3d03ab015a3ebc0fd0071d,1975-02-03,Savings,3.4812399,6.5754657,GT Bank,Permanent,Graduate,301999773,6,2017-07-28 02:34:39,2017-07-28 01:34:32,20000.0,24500.0,30,Good,737,5,0.79,Lagos,Nigeria,50,Old-aged Adult
8a858ff455a09f5a0155aaa450751528,1993-01-31,Other,3.5020825,6.6386411,GT Bank,Student,Post-Graduate,301981252,12,2017-07-17 08:08:07,2017-07-17 07:08:00,50000.0,55000.0,60,Bad,831,11,0.83,Lagos,Nigeria,32,Old-aged Adult
8a858e495cef1ef1015cf07cc48170e6,1984-08-13,Savings,3.3831772,6.5277565,Zenith Bank,Unemployed,Graduate,302003508,2,2017-07-30 14:25:04,2017-07-30 13:24:56,10000.0,13000.0,30,Good,594,1,0.87,Lagos,Nigeria,41,Old-aged Adult
8a858f4c5bb597f6015bc01898fd0584,1984-12-31,Savings,3.3585675,6.5908459,GT Bank,Permanent,Graduate,301975157,2,2017-07-12 20:28:30,2017-07-12 19:28:23,10000.0,13000.0,30,Good,832,1,0.77,Lagos,Nigeria,40,Old-aged Adult
8a858f0f5bfd79d2015c08e9cd6269a1,1984-08-10,Savings,3.3669871,6.554269,Diamond Bank,Permanent,Graduate,301982032,3,2017-07-17 14:37:08,2017-07-17 13:37:02,10000.0,11500.0,15,Good,768,2,0.77,Lagos,Nigeria,41,Old-aged Adult
8a858e1b59fa11590159fa2239010639,1992-10-20,Savings,3.3913378,6.5304565,Access Bank,Permanent,Graduate,301966044,7,2017-07-06 09:18:08,2017-07-06 08:18:03,30000.0,34500.0,30,Good,787,6,0.85,Lagos,Nigeria,32,Old-aged Adult
8a858e3e5b3ee747015b3ee854f7012f,1979-10-18,Savings,9.3397369,11.6928368,GT Bank,Permanent,Graduate,301976481,4,2017-07-13 18:07:17,2017-07-13 17:06:10,20000.0,22250.0,15,Good,771,3,0.8,Jigawa,Nigeria,45,Old-aged Adult
8a858faf5c5ec14b015c5efb738127a6,1981-10-08,Savings,3.8612211,7.4571986,GT Bank,Permanent,Graduate,301961092,2,2017-07-03 13:39:21,2017-07-03 12:39:17,10000.0,13000.0,30,Good,850,1,0.77,Oyo,Nigeria,43,Old-aged Adult
8a858ef7599330e0015993c3e1af2ecc,1979-12-22,Savings,3.3243648,6.4938396,UBA,Permanent,Graduate,301999779,7,2017-07-28 03:01:12,2017-07-28 02:00:07,20000.0,24500.0,30,Good,823,6,0.77,Lagos,Nigeria,45,Old-aged Adult
8a858ec55ca7919d015caa963ddc6e81,1979-11-08,Savings,3.8739617,6.8057598,FCMB,Permanent,Graduate,301972206,2,2017-07-10 21:54:26,2017-07-10 20:54:19,10000.0,13000.0,30,Good,722,1,0.77,Ogun State,Nigeria,45,Old-aged Adult
8a858fcd56b9f22c0156d01a97452dcb,1993-11-01,Other,3.265432,6.6061511,GT Bank,Permanent,Graduate,301960904,10,2017-07-03 11:47:17,2017-07-03 10:47:11,15000.0,16500.0,30,Good,715,9,0.84,Lagos,Nigeria,31,Middle-aged Adult
8a858f295c8d307f015c9e4f9b771eed,1982-07-05,Savings,3.3446901,6.5544168,Diamond Bank,Permanent,Graduate,301990621,2,2017-07-22 11:38:47,2017-07-22 10:38:33,10000.0,11500.0,15,Good,850,1,0.87,Lagos,Nigeria,43,Old-aged Adult
8a858ffa55ca72a50155e936d7ad5bf5,1974-07-02,Current,4.520708,8.4788532,Stanbic IBTC,Permanent,Graduate,301966721,8,2017-07-06 15:59:23,2017-07-06 14:59:17,30000.0,34500.0,30,Good,777,7,0.81,Kwara,Nigeria,51,Old-aged Adult
8a858f4f5511dca2015516c435bf3d6a,1984-05-18,Other,3.2697293,6.5425829,Diamond Bank,Permanent,Graduate,301965781,12,2017-07-06 02:23:17,2017-07-06 01:23:10,50000.0,57500.0,90,Bad,722,11,0.81,Lagos,Nigeria,41,Old-aged Adult
8a858e0758715ccc0158716bbc9704d7,1989-12-16,Savings,7.3557845,9.003295,Fidelity Bank,Permanent,Graduate,302001216,13,2017-07-28 19:38:28,2017-07-28 18:38:21,50000.0,55000.0,60,Good,734,12,0.86,Federal Capital Territory,Nigeria,35,Old-aged Adult
8a858ed75bc9016e015bcd6b0f6b5069,1981-10-20,Savings,3.39077,6.4543017,GT Bank,Permanent,Graduate,302000922,6,2017-07-28 16:29:28,2017-07-28 15:29:22,20000.0,24500.0,30,Good,697,5,0.85,Lagos,Nigeria,43,Old-aged Adult
8a858e69566ae5b8015684f4642c1f37,1989-11-29,Other,3.3803085,6.5242055,GT Bank,Student,Post-Graduate,301997212,12,2017-07-26 15:29:16,2017-07-26 14:29:10,30000.0,34500.0,30,Good,776,11,0.84,Lagos,Nigeria,35,Old-aged Adult
8a858f1b5a601b5a015a609f5b984127,1990-07-05,Savings,3.2818205,7.435173,First Bank,Student,Graduate,301971188,5,2017-07-10 11:02:26,2017-07-10 10:02:18,30000.0,34500.0,30,Good,745,4,0.8,Oyo,Nigeria,35,Old-aged Adult
8a858ff257048b500157048be2250029,1981-04-01,Other,3.3066327,6.5093802,Fidelity Bank,Self-Employed,Graduate,301982991,10,2017-07-18 04:04:57,2017-07-18 03:03:45,40000.0,44000.0,30,Good,800,9,0.87,Lagos,Nigeria,44,Old-aged Adult
8a858fa4552add9f01553ae253297cb7,1989-06-13,Other,7.0339748,4.8520385,GT Bank,Permanent,Graduate,301973266,8,2017-07-11 15:40:53,2017-07-11 14:39:41,30000.0,36000.0,60,Good,729,7,0.82,Rivers,Nigeria,36,Old-aged Adult
8a8588fd53c244bc0153c74fad72587f,1972-07-27,Other,3.3033117,6.481405,Access Bank,Self-Employed,Graduate,301964345,9,2017-07-05 08:30:44,2017-07-05 07:30:38,30000.0,34500.0,30,Good,670,8,0.81,Lagos,Nigeria,53,Old-aged Adult
8a858e615c832be8015c86f0d1082a70,1972-03-31,Savings,3.3645545,6.6348152,GT Bank,Permanent,Graduate,301972249,2,2017-07-10 22:43:48,2017-07-10 21:43:43,10000.0,13000.0,30,Good,850,1,0.77,Lagos,Nigeria,53,Old-aged Adult
8a858f965bb63a25015bc22b915e62f1,1995-04-08,Savings,5.74397,5.5321806,UBA,Permanent,Graduate,301985658,5,2017-07-19 13:19:31,2017-07-19 12:19:25,20000.0,22250.0,15,Good,832,4,0.88,Delta,Nigeria,30,Middle-aged Adult
8a858f225bfdb280015c0e31ce624cd8,1993-05-10,Savings,3.2080552,6.6506253,EcoBank,Permanent,Graduate,301977054,3,2017-07-14 08:33:05,2017-07-14 07:32:58,10000.0,13000.0,30,Good,814,2,0.77,Agege,Nigeria,32,Old-aged Adult
8a858f615623747d015626ec13826718,1987-07-16,Savings,3.3567631,6.6784427,GT Bank,Self-Employed,Graduate,301971912,13,2017-07-10 17:50:38,2017-07-10 16:50:32,40000.0,44000.0,30,Good,835,12,0.9,Ogun State,Nigeria,38,Old-aged Adult
8a85898a53d0af400153d7dc5cc22b9f,1992-12-23,Savings,3.9906063,7.4251199,GT Bank,Permanent,Secondary,301962779,10,2017-07-04 09:49:08,2017-07-04 08:49:01,20000.0,22000.0,30,Good,765,9,0.82,Oyo,Nigeria,32,Old-aged Adult
8a858fab5b9105dc015ba13ec2a57a0a,1982-09-19,Savings,3.3989022,6.640356,GT Bank,Permanent,Graduate,301978863,4,2017-07-15 09:31:24,2017-07-15 08:31:00,20000.0,24500.0,30,Good,850,3,0.8,Ogun State,Nigeria,42,Old-aged Adult
8a858f305c8dd672015c9b7a60f96231,1973-03-21,Savings,6.2261286,7.5655203,UBA,Permanent,Graduate,301996458,3,2017-07-26 08:50:01,2017-07-26 07:49:53,10000.0,13000.0,30,Good,557,2,0.77,Kogi,Nigeria,52,Old-aged Adult
8a858e035693e02901569484c15f3bf1,1980-08-22,Savings,7.3825294,10.4619949,Access Bank,Self-Employed,Graduate,301967189,9,2017-07-06 22:11:49,2017-07-06 21:11:36,40000.0,44000.0,30,Good,672,8,0.88,Kaduna,Nigeria,45,Old-aged Adult
8a858f9d5a8a79c5015a8baaaafb7213,1984-02-25,Savings,3.6282713,6.4735916,UBA,Permanent,Graduate,301971325,12,2017-07-10 12:25:42,2017-07-10 11:25:37,30000.0,34500.0,30,Bad,554,11,0.88,Lagos,Nigeria,41,Old-aged Adult
8a858e905ce98e8d015ce9cfdf3f2053,1989-11-07,Savings,3.3581026,6.5258861,EcoBank,Permanent,Graduate,301989657,2,2017-07-21 16:48:56,2017-07-21 15:48:49,10000.0,11500.0,15,Good,630,1,0.87,Lagos,Nigeria,35,Old-aged Adult
8a858e64586254230158665e299575fb,1994-09-25,Savings,7.1869398,9.1922974,First Bank,Permanent,Graduate,301986775,14,2017-07-20 05:44:03,2017-07-20 04:43:58,40000.0,44000.0,30,Good,669,13,0.88,Niger,Nigeria,30,Middle-aged Adult
8a858f265c1c393e015c1e2abc1146aa,1988-12-05,Savings,7.502829,6.4842367,UBA,Permanent,Graduate,301977043,4,2017-07-14 08:25:30,2017-07-14 07:25:21,10000.0,11500.0,15,Good,569,3,0.8,Enugu,Nigeria,36,Old-aged Adult
8a858fed5cabd3a0015cabd44ace0079,1986-12-03,Savings,8.4706388,11.9777972,UBA,Permanent,Graduate,301980397,2,2017-07-16 14:28:56,2017-07-16 13:28:51,10000.0,13000.0,30,Bad,832,1,0.77,Kano,Nigeria,38,Old-aged Adult
8a858fab5cd5e1a7015cd624bb8b1f08,1974-01-03,Savings,7.4853695,9.0549761,Zenith Bank,Permanent,Graduate,301993045,2,2017-07-24 10:28:36,2017-07-24 09:28:29,10000.0,13000.0,30,Good,850,1,0.77,Federal Capital Territory,Nigeria,51,Old-aged Adult
8a858e7b55deef140155e587fc3b63ba,1979-11-12,Other,3.2902753,6.6834544,GT Bank,Permanent,Graduate,301966425,7,2017-07-06 13:11:24,2017-07-06 12:11:20,30000.0,34500.0,30,Good,686,6,0.89,Lagos,Nigeria,45,Old-aged Adult
